id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
528241,77,BlockedShot,17.88600372314454,50.0,0.0381700843572616,Lucas Vázquez,a,2253,SetPiece,2022,RightFoot,19308,Valencia,Real Madrid,1,0,2023-05-21 16:30:00,Vinícius Júnior,Chipped
528243,90,SavedShot,12.030000000000001,42.639999389648445,0.436441570520401,Federico Valverde,a,6241,OpenPlay,2022,RightFoot,19308,Valencia,Real Madrid,1,0,2023-05-21 16:30:00,Karim Benzema,Pass
528244,93,SavedShot,27.64600372314453,51.2,0.0639958903193473,Toni Kroos,a,2369,DirectFreekick,2022,RightFoot,19308,Valencia,Real Madrid,1,0,2023-05-21 16:30:00,,Standard
528245,99,MissedShots,7.759999999999991,37.12000122070313,0.0545542128384113,Daniel Carvajal,a,2260,FromCorner,2022,Head,19308,Valencia,Real Madrid,1,0,2023-05-21 16:30:00,Toni Kroos,Aerial
528246,101,SavedShot,7.881998138427733,36.16000061035156,0.4543397128582001,Karim Benzema,a,2370,OpenPlay,2022,RightFoot,19308,Valencia,Real Madrid,1,0,2023-05-21 16:30:00,Toni Kroos,Throughball
528247,104,MissedShots,27.036003723144532,24.479998779296878,0.056178368628025,Toni Kroos,a,2369,DirectFreekick,2022,RightFoot,19308,Valencia,Real Madrid,1,0,2023-05-21 16:30:00,,Standard
528327,15,MissedShots,94.55,51.44000244140625,0.0251580253243446,Alejandro Gomez,h,1491,OpenPlay,2022,RightFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Erik Lamela,Pass
528329,21,SavedShot,99.42999999999999,54.240002441406254,0.0315294302999973,Pape Alassane Gueye,h,8696,OpenPlay,2022,LeftFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Óliver Torres,Pass
528330,46,MissedShots,116.38800186157228,32.32000122070312,0.3102206885814667,Rafa Mir,h,2589,OpenPlay,2022,RightFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Alejandro Gomez,Cross
528332,55,MissedShots,112.11800186157227,54.55999755859375,0.0636054798960685,Pape Alassane Gueye,h,8696,OpenPlay,2022,LeftFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Alejandro Gomez,Pass
528334,60,MissedShots,111.75199813842772,37.12000122070313,0.453594297170639,Erik Lamela,h,644,OpenPlay,2022,Head,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,,
528336,63,SavedShot,99.79600372314452,37.76000061035156,0.0753960385918617,Suso,h,1129,OpenPlay,2022,LeftFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Rafa Mir,Pass
528337,63,SavedShot,105.28600372314453,53.359997558593754,0.0855908393859863,Erik Lamela,h,644,OpenPlay,2022,LeftFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,,Rebound
528339,84,MissedShots,116.02199813842773,28.720001220703118,0.3108171224594116,Erik Lamela,h,644,OpenPlay,2022,LeftFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Youssef En-Nesyri,Pass
528340,89,BlockedShot,94.18399627685547,39.279998779296875,0.0286235511302948,Pape Alassane Gueye,h,8696,OpenPlay,2022,LeftFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,,
528341,92,SavedShot,112.72800186157227,38.96000061035156,0.1413903087377548,Youssef En-Nesyri,h,5169,OpenPlay,2022,Head,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Suso,Cross
528328,17,MissedShots,28.13399627685547,49.36000061035157,0.0113290939480066,Guido Rodríguez,a,8267,OpenPlay,2022,RightFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,,Aerial
528331,47,BlockedShot,20.936003723144523,43.76000061035157,0.0511424876749515,William Carvalho,a,6926,OpenPlay,2022,LeftFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Sergio Canales,Pass
528333,59,MissedShots,30.939999999999998,56.880000305175784,0.0097613120451569,Youssouf Sabaly,a,3399,OpenPlay,2022,RightFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,,
528335,63,BlockedShot,24.108001861572262,55.76000061035156,0.0226046107709407,Borja Iglesias,a,2543,OpenPlay,2022,RightFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Youssouf Sabaly,Pass
528338,67,BlockedShot,29.598001861572257,44.879998779296876,0.0192919448018074,Ayoze Pérez,a,770,OpenPlay,2022,RightFoot,19305,Sevilla,Real Betis,0,0,2023-05-21 19:00:00,Luiz Felipe,BallRecovery
525641,10,MissedShots,109.8,42.07999877929687,0.0458839386701583,Vedat Muriqi,h,9002,OpenPlay,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Copete,Aerial
525642,14,SavedShot,115.89999999999999,29.03999938964844,0.2959055006504059,Vedat Muriqi,h,9002,OpenPlay,2022,RightFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Lee Kang-In,Pass
525643,15,SavedShot,110.53199813842772,44.63999938964844,0.0215059295296669,Iddrisu Baba,h,7840,FromCorner,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Lee Kang-In,Aerial
525644,15,Goal,118.70600372314452,38.72000122070312,0.6513184905052185,Pablo Maffeo,h,1003,FromCorner,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,,Rebound
525645,21,BlockedShot,93.20800186157226,42.87999877929687,0.0394725762307643,Inigo Ruiz de Galarreta,h,9755,OpenPlay,2022,RightFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,,
525655,63,MissedShots,104.92,41.2,0.0451122783124446,Vedat Muriqi,h,9002,OpenPlay,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Pablo Maffeo,Cross
525658,84,MissedShots,113.70399627685549,38.07999877929687,0.4607951045036316,Vedat Muriqi,h,9002,OpenPlay,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Antonio Sánchez,Cross
525659,91,BlockedShot,109.31199813842773,29.92000122070312,0.0565117932856082,Dani Rodríguez,h,7841,SetPiece,2022,RightFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Clément Grenier,Pass
525638,3,MissedShots,1.2939962768554807,26.4,0.1006573885679245,Sergi Guardiola,a,5212,OpenPlay,2022,LeftFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Fali,Throughball
525639,4,SavedShot,13.25,55.51999969482422,0.0340319648385047,Iván Alejo,a,6226,FromCorner,2022,RightFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Rubén Sobrino,BallTouch
525640,5,SavedShot,18.37399627685548,55.6,0.0275044757872819,Sergi Guardiola,a,5212,FromCorner,2022,LeftFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Iván Alejo,BallTouch
525646,25,BlockedShot,22.39999999999999,24.479998779296878,0.0224582869559526,Sergi Guardiola,a,5212,OpenPlay,2022,LeftFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,,CornerAwarded
525647,30,BlockedShot,30.818001861572256,40.63999938964844,0.0198019724339246,Rubén Sobrino,a,5047,OpenPlay,2022,RightFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Fede San Emeterio,Pass
525648,32,BlockedShot,7.881998138427733,52.720001220703125,0.0359769836068153,Chris Ramos,a,6920,OpenPlay,2022,RightFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Iván Alejo,Cross
525649,34,BlockedShot,11.176003723144532,45.36000061035156,0.0583124458789825,Sergi Guardiola,a,5212,OpenPlay,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Isaac Carcelén,Cross
525650,34,BlockedShot,11.298001861572274,48.560000610351565,0.0665805861353874,Gonzalo Escalante,a,2437,OpenPlay,2022,RightFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,,
525651,39,MissedShots,9.95600372314452,40.23999938964844,0.0375048629939556,Chris Ramos,a,6920,OpenPlay,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Iván Alejo,Aerial
525652,41,MissedShots,8.126003723144521,42.16000061035157,0.0537558794021606,Chris Ramos,a,6920,OpenPlay,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Iván Alejo,Aerial
525653,51,MissedShots,31.183996276855467,50.560000610351565,0.0492783524096012,Isaac Carcelén,a,8731,DirectFreekick,2022,RightFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,,Standard
525654,56,MissedShots,9.590000000000003,37.92000122070313,0.0451185703277587,Chris Ramos,a,6920,OpenPlay,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Rubén Sobrino,Aerial
525656,73,SavedShot,12.030000000000001,43.439999389648435,0.0248962733894586,Chris Ramos,a,6920,OpenPlay,2022,Head,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,Luis Hernández,Aerial
525657,80,BlockedShot,14.836003723144529,36.960000610351564,0.035353235900402,Rubén Alcaraz,a,6917,OpenPlay,2022,RightFoot,19301,Mallorca,Cadiz,1,0,2023-05-12 19:00:00,,Aerial
525752,1,ShotOnPost,100.77199813842773,39.92000122070312,0.0597115717828273,Aihen Muñoz,h,7306,OpenPlay,2022,RightFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,,
525753,1,MissedShots,99.06399627685548,37.599999999999994,0.0451728627085685,Takefusa Kubo,h,8001,OpenPlay,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,,Rebound
525754,4,Goal,107.97,40.0,0.7432776093482971,Mikel Oyarzabal,h,2234,Penalty,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,,Standard
525756,14,MissedShots,115.04600372314451,23.36000061035156,0.0608522780239582,Takefusa Kubo,h,8001,OpenPlay,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Mikel Merino,Pass
525757,19,BlockedShot,115.41199813842772,31.120001220703127,0.1876080185174942,Alexander Sørloth,h,6531,OpenPlay,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Martín Zubimendi,TakeOn
525758,21,MissedShots,106.87199813842774,38.8,0.0506496168673038,Takefusa Kubo,h,8001,FromCorner,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Mikel Oyarzabal,Cross
525759,23,Goal,118.82800186157229,43.92000122070313,0.5904927253723145,David Silva,h,617,OpenPlay,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Takefusa Kubo,Cross
525767,56,SavedShot,113.09399627685549,44.23999938964844,0.5004811882972717,David Silva,h,617,OpenPlay,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Takefusa Kubo,Pass
525769,60,SavedShot,106.75,18.96000061035156,0.0270253643393516,Takefusa Kubo,h,8001,OpenPlay,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Mikel Oyarzabal,Pass
525772,81,MissedShots,110.89800186157227,43.92000122070313,0.079321376979351,Jon Pacheco Dozagarat,h,8423,FromCorner,2022,Head,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Andoni Gorosabel,Cross
525773,84,ShotOnPost,113.58199813842772,38.72000122070312,0.3932057917118072,Carlos Fernández,h,2070,FromCorner,2022,Head,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Takefusa Kubo,Cross
525774,88,BlockedShot,104.18800186157227,26.16000061035156,0.0452449284493923,Andoni Gorosabel,h,6325,OpenPlay,2022,RightFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Takefusa Kubo,Pass
525775,89,MissedShots,95.52600372314454,30.8,0.0288323555141687,David Silva,h,617,FromCorner,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Takefusa Kubo,Pass
525777,92,SavedShot,113.70399627685549,40.720001220703125,0.1415119469165802,David Silva,h,617,OpenPlay,2022,RightFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Ander Barrenetxea,Pass
525778,92,MissedShots,114.31399627685549,54.720001220703125,0.1042546555399894,Carlos Fernández,h,2070,OpenPlay,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Mikel Merino,Throughball
525755,8,MissedShots,11.663996276855471,54.23999938964844,0.0505956150591373,Yan Couto,a,10946,OpenPlay,2022,RightFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,,BallTouch
525760,25,MissedShots,3.856003723144539,40.47999877929688,0.1343083381652832,Arnau Martinez,a,10949,OpenPlay,2022,Head,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Yan Couto,Aerial
525761,33,SavedShot,6.783996276855461,38.960000610351564,0.0626530721783638,Cristhian Stuani,a,1709,FromCorner,2022,Head,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Viktor Tsygankov,Aerial
525762,36,Goal,15.201998138427726,53.279998779296875,0.0492671094834804,Yan Couto,a,10946,OpenPlay,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Viktor Tsygankov,Pass
525763,37,MissedShots,15.323996276855468,39.039999389648436,0.0357500165700912,Cristhian Stuani,a,1709,OpenPlay,2022,Head,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Oriol Romeu,Chipped
525764,43,SavedShot,36.18600372314452,35.36000061035156,0.0143462056294083,Viktor Tsygankov,a,11322,OpenPlay,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Arnau Martinez,Pass
525765,44,MissedShots,4.58800186157228,28.879998779296876,0.0222518853843212,Oriol Romeu,a,842,FromCorner,2022,Head,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Rodrigo Riquelme,Cross
525766,47,Goal,2.8800000000000097,41.43999938964844,0.5751551985740662,Cristhian Stuani,a,1709,SetPiece,2022,RightFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Rodrigo Riquelme,Cross
525768,60,SavedShot,8.36999999999999,34.63999938964844,0.4167667925357818,Iván Martín,a,7529,OpenPlay,2022,Head,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Cristhian Stuani,Aerial
525770,69,SavedShot,25.693996276855472,40.23999938964844,0.0237416550517082,Iván Martín,a,7529,FromCorner,2022,LeftFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,,
525771,77,MissedShots,13.86,39.2,0.0124196726828813,Santiago Bueno,a,10945,SetPiece,2022,Head,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Viktor Tsygankov,Aerial
525776,91,MissedShots,22.888001861572263,40.56000061035156,0.0428170152008533,Reinier,a,8825,OpenPlay,2022,RightFoot,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,,
525779,94,MissedShots,13.981998138427727,42.400000000000006,0.0290272999554872,Juanpe,a,6121,FromCorner,2022,Head,19292,Real Sociedad,Girona,2,2,2023-05-13 12:00:00,Miguel Gutiérrez,Cross
526064,18,MissedShots,58.925999069213866,62.959997558593756,0.0070373201742768,Lucas Torró,h,7050,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Ante Budimir,BallRecovery
526065,23,MissedShots,112.24000000000001,44.07999877929687,0.136212021112442,Manuel Sánchez,h,7605,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Abdessamad Ezzalzouli,Pass
526066,24,MissedShots,87.35199813842773,40.07999877929688,0.0167336538434028,Lucas Torró,h,7050,OpenPlay,2022,LeftFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Aimar Oroz,Pass
526067,32,SavedShot,106.14,43.2,0.1364049464464187,Ante Budimir,h,1235,OpenPlay,2022,LeftFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Aimar Oroz,Pass
526068,32,BlockedShot,97.96600372314454,55.44000244140625,0.0189300552010536,Abdessamad Ezzalzouli,h,10095,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,,Rebound
526070,39,BlockedShot,107.48199813842773,48.0,0.1075011268258094,Abdessamad Ezzalzouli,h,10095,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,,TakeOn
526071,41,MissedShots,85.76600372314452,36.960000610351564,0.0163689460605382,Jon Moncayola,h,7857,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Aimar Oroz,Pass
526072,45,Goal,104.43199813842774,28.479998779296874,0.3105113506317138,Ante Budimir,h,1235,OpenPlay,2022,LeftFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Aimar Oroz,Throughball
526074,50,Goal,103.45600372314453,41.52000122070312,0.1182273849844932,Abdessamad Ezzalzouli,h,10095,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Jon Moncayola,Pass
526076,54,SavedShot,98.82000000000001,26.47999877929687,0.0488080121576786,Kike Barja,h,5140,OpenPlay,2022,LeftFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Jon Moncayola,Pass
526077,56,BlockedShot,100.16199813842773,36.800000000000004,0.1075605675578117,Kike Barja,h,5140,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Jon Moncayola,Pass
526078,59,SavedShot,111.87399627685548,41.120001220703124,0.069130390882492,Moi Gómez,h,2198,OpenPlay,2022,Head,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Manuel Sánchez,Aerial
526080,65,BlockedShot,111.87399627685548,53.120001220703124,0.0845789834856987,Ante Budimir,h,1235,OpenPlay,2022,LeftFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Aimar Oroz,Pass
526081,69,ShotOnPost,97.84399627685548,40.07999877929688,0.1384027749300003,Aimar Oroz,h,8424,DirectFreekick,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,,Standard
526083,80,Goal,110.16600372314454,46.960000610351564,0.3972405791282654,Moi Gómez,h,2198,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Aimar Oroz,Pass
526085,87,SavedShot,120.29199813842774,24.8,0.0591384805738925,Ezequiel Ávila,h,6955,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,,
526086,88,BlockedShot,88.20600372314453,34.4,0.0228453613817691,Ezequiel Ávila,h,6955,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Moi Gómez,Pass
526088,92,MissedShots,99.55199813842773,36.320001220703126,0.0811923369765281,Ezequiel Ávila,h,6955,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Rubén García,Pass
526063,13,BlockedShot,31.793996276855466,52.96000061035157,0.0137094277888536,Adrián Embarba,a,2166,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Rodrigo Ely,Chipped
526069,35,MissedShots,30.69600372314453,38.720001220703125,0.0229860283434391,Luis Suárez,a,8978,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Lucas Robertone,Pass
526073,49,MissedShots,23.37600372314452,33.92000122070313,0.0351483859121799,Lucas Robertone,a,10972,OpenPlay,2022,LeftFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Luis Suárez,Interception
526075,53,SavedShot,8.36999999999999,35.679998779296874,0.0559084676206111,Leo Baptistao,a,2304,OpenPlay,2022,Head,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Adrián Embarba,Aerial
526079,59,MissedShots,23.741998138427732,28.720001220703125,0.0232406258583068,Luis Suárez,a,8978,OpenPlay,2022,LeftFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Srdjan Babic,Pass
526082,73,SavedShot,9.468001861572276,30.160000610351567,0.2656421065330505,Luis Suárez,a,8978,OpenPlay,2022,LeftFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Lucas Robertone,Pass
526084,85,BlockedShot,28.13399627685547,47.67999877929688,0.0194621495902538,Alejandro Pozo,a,5138,OpenPlay,2022,LeftFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Arnau Puigmal,Pass
526087,91,Goal,20.936003723144523,48.96000061035157,0.0717872008681297,Lázaro,a,11099,OpenPlay,2022,RightFoot,19293,Osasuna,Almeria,3,1,2023-05-13 14:15:00,Luis Suárez,Pass
526163,8,BlockedShot,98.33199813842774,27.92000122070312,0.0306101869791746,Samuel Chukwueze,h,7208,OpenPlay,2022,LeftFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Nicolas Jackson,Pass
526164,10,SavedShot,88.20600372314453,35.679998779296874,0.0274781733751297,Alfonso,h,2521,FromCorner,2022,LeftFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Daniel Parejo,Pass
526165,11,SavedShot,113.58199813842772,43.83999938964844,0.3704545795917511,Yeremi Pino,h,9024,OpenPlay,2022,Head,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Etienne Capoue,Cross
526167,15,SavedShot,118.34,56.4,0.041792944073677,Álex Baena,h,8417,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Yeremi Pino,Pass
526168,23,Goal,93.94,34.72000122070312,0.087666742503643,Álex Baena,h,8417,DirectFreekick,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,,Standard
526169,26,MissedShots,97.35600372314454,27.200000000000003,0.0176298581063747,Juan Foyth,h,6306,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,,Aerial
526171,36,BlockedShot,98.94199813842773,54.800000000000004,0.0348779335618019,Álex Baena,h,8417,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Yeremi Pino,Pass
526172,36,Goal,112.97199813842772,36.960000610351564,0.5339656472206116,Nicolas Jackson,h,10048,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,,Rebound
526176,49,SavedShot,115.04600372314451,48.320001220703126,0.423595517873764,Yeremi Pino,h,9024,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Álex Baena,Pass
526177,49,Goal,117.97399627685546,40.0,0.7760628461837769,Nicolas Jackson,h,10048,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,,Rebound
526178,55,SavedShot,110.04399627685548,37.360000610351555,0.1439542025327682,Nicolas Jackson,h,10048,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Samuel Chukwueze,Pass
526180,70,SavedShot,96.13600372314454,32.47999877929687,0.1272600889205932,Gerard Moreno,h,2120,OpenPlay,2022,LeftFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Aissa Mandi,Throughball
526182,74,MissedShots,111.38600372314454,30.560000610351562,0.1307015568017959,Yeremi Pino,h,9024,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Giovani Lo Celso,Pass
526186,80,SavedShot,84.05800186157227,32.96000061035156,0.02058757096529,Gerard Moreno,h,2120,OpenPlay,2022,LeftFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Ramón Terrats,Pass
526187,83,MissedShots,112.36199813842772,26.47999877929687,0.150147944688797,Gerard Moreno,h,2120,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Pau Torres,Throughball
526188,88,MissedShots,107.97,24.880000305175784,0.0587006732821464,Gerard Moreno,h,2120,OpenPlay,2022,LeftFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Giovani Lo Celso,Pass
526189,89,Goal,110.04399627685548,47.67999877929688,0.4645974934101105,Álex Baena,h,8417,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Manu Trigueros,Throughball
526162,6,MissedShots,11.298001861572274,28.720001220703125,0.0729220360517501,Iñaki Williams,a,2399,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Oihan Sancet,Pass
526166,14,SavedShot,10.566003723144533,44.8,0.4728978872299194,Nico Williams,a,9211,OpenPlay,2022,LeftFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Iñaki Williams,Pass
526170,32,MissedShots,15.323996276855468,38.47999877929688,0.036032672971487,Nico Williams,a,9211,OpenPlay,2022,LeftFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,,Aerial
526173,38,SavedShot,4.58800186157228,23.279998779296875,0.0393272526562213,Iñaki Williams,a,2399,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Ander Herrera,Pass
526174,47,Goal,12.030000000000001,40.0,0.7432776093482971,Oihan Sancet,a,7779,Penalty,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,,Standard
526175,47,MissedShots,28.86600372314453,49.36000061035157,0.0207416880875825,Iñaki Williams,a,2399,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Oihan Sancet,Pass
526179,60,OwnGoal,110.36199988365173,38.4,0.0,Aitor Paredes,a,8948,OpenPlay,2022,LeftFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,,
526181,72,BlockedShot,8.126003723144521,42.0,0.0609169602394104,Oihan Sancet,a,7779,FromCorner,2022,Head,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Muniain,Cross
526183,75,MissedShots,9.95600372314452,36.0,0.0642683655023574,Aitor Paredes,a,8948,FromCorner,2022,Head,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Muniain,Cross
526184,75,SavedShot,3.3680018615722673,44.560000610351565,0.0692976862192154,Gorka Guruzeta,a,7020,FromCorner,2022,Head,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Aitor Paredes,Rebound
526185,79,BlockedShot,11.663996276855471,61.83999938964844,0.2467637807130813,Gorka Guruzeta,a,7020,OpenPlay,2022,RightFoot,19297,Villarreal,Athletic Club,5,1,2023-05-13 16:30:00,Yeray Álvarez,TakeOn
526293,6,SavedShot,98.69800186157227,39.83999938964844,0.0458489619195461,Marco Asensio,h,2117,OpenPlay,2022,LeftFoot,19300,Real Madrid,Getafe,1,0,2023-05-13 19:00:00,Aurelien Tchouameni,Pass
526295,12,BlockedShot,97.96600372314454,53.75999755859375,0.0272397957742214,Federico Valverde,h,6241,OpenPlay,2022,RightFoot,19300,Real Madrid,Getafe,1,0,2023-05-13 19:00:00,Aurelien Tchouameni,Pass
526296,13,BlockedShot,94.67199813842772,24.56000061035156,0.0195141546428203,Marco Asensio,h,2117,OpenPlay,2022,LeftFoot,19300,Real Madrid,Getafe,1,0,2023-05-13 19:00:00,Lucas Vázquez,Pass
